id,uri,,
704,http://dbpedia.org/resource/The_Quest_%28film%29,,
468,http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain,,
2839,http://dbpedia.org/resource/West_Beirut_%28film%29,,
3835,http://dbpedia.org/resource/The_Crush_%281993_film%29,,
3292,http://dbpedia.org/resource/The_Big_Combo,,
1218,http://dbpedia.org/resource/The_Killer_%281989_film%29,,
3588,http://dbpedia.org/resource/The_King_of_Marvin_Gardens,,
2370,http://dbpedia.org/resource/The_Emerald_Forest,,
1067,http://dbpedia.org/resource/A_Damsel_in_Distress_%28film%29,,
3125,http://dbpedia.org/resource/The_End_of_the_Affair_%281999_film%29,,
2650,http://dbpedia.org/resource/The_Ghost_of_Frankenstein,,
1410,http://dbpedia.org/resource/The_Evening_Star,,
839,http://dbpedia.org/resource/The_Crow:_City_of_Angels,,
2965,http://dbpedia.org/resource/The_Omega_Code,,
2972,http://dbpedia.org/resource/Red_Sorghum,,
1013,http://dbpedia.org/resource/The_Parent_Trap_%281961_film%29,,
1094,http://dbpedia.org/resource/The_Crying_Game,,
3289,http://dbpedia.org/resource/Not_One_Less,,
2898,http://dbpedia.org/resource/The_Dark_Half_%28film%29,,
1972,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child,,
761,http://dbpedia.org/resource/The_Phantom_%281996_film%29,,
2394,http://dbpedia.org/resource/The_Prince_of_Egypt,,
2208,http://dbpedia.org/resource/The_Lady_Vanishes_%281938_film%29,,
1610,http://dbpedia.org/resource/The_Hunt_for_Red_October_%28film%29,,
1968,http://dbpedia.org/resource/The_Breakfast_Club,,
2565,http://dbpedia.org/resource/The_King_and_I_%281956_film%29,,
3730,http://dbpedia.org/resource/The_Conversation,,
1997,http://dbpedia.org/resource/The_Exorcist_%28film%29,,
632,http://dbpedia.org/resource/Land_and_Freedom,,
1179,http://dbpedia.org/resource/The_Grifters_%28film%29,,
932,http://dbpedia.org/resource/An_Affair_to_Remember,,
355,http://dbpedia.org/resource/The_Flintstones_%28film%29,,
1183,http://dbpedia.org/resource/The_English_Patient_%28film%29,,
1538,http://dbpedia.org/resource/The_Second_Jungle_Book:_Mowgli_&_Baloo,,
364,http://dbpedia.org/resource/The_Lion_King,,
3556,http://dbpedia.org/resource/The_Virgin_Suicides_%28film%29,,
3636,http://dbpedia.org/resource/Those_Who_Love_Me_Can_Take_the_Train,,
392,http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb,,
879,http://dbpedia.org/resource/The_Relic_%28film%29,,
533,http://dbpedia.org/resource/The_Shadow_%28film%29,,
335,http://dbpedia.org/resource/The_Underneath_%28film%29,,
3062,http://dbpedia.org/resource/The_Longest_Day_%28film%29,,
2391,http://dbpedia.org/resource/A_Simple_Plan_%28film%29,,
1926,http://dbpedia.org/resource/The_Broadway_Melody,,
3120,http://dbpedia.org/resource/The_Distinguished_Gentleman,,
2433,http://dbpedia.org/resource/A_Civil_Action_%28film%29,,
854,http://dbpedia.org/resource/The_Ballad_of_Narayama_%281958_film%29,,
2352,http://dbpedia.org/resource/The_Big_Chill_%28film%29,,
3073,http://dbpedia.org/resource/The_Sandpiper,,
2793,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,,
313,http://dbpedia.org/resource/The_Swan_Princess,,
3384,http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_%281974_film%29,,
1645,http://dbpedia.org/resource/The_Devil%27s_Advocate_%28film%29,,
1749,http://dbpedia.org/resource/The_Leading_Man,,
2735,http://dbpedia.org/resource/The_Golden_Child,,
3865,http://dbpedia.org/resource/The_Original_Kings_of_Comedy,,
935,http://dbpedia.org/resource/The_Band_Wagon,,
3629,http://dbpedia.org/resource/The_Gold_Rush,,
79,http://dbpedia.org/resource/The_Juror,,
2323,http://dbpedia.org/resource/The_Cruise_%281998_film%29,,
1303,http://dbpedia.org/resource/The_Man_Who_Would_Be_King_%28film%29,,
1284,http://dbpedia.org/resource/The_Big_Sleep_%281946_film%29,,
1037,http://dbpedia.org/resource/The_Lawnmower_Man_%28film%29,,
185,http://dbpedia.org/resource/The_Net_%281995_film%29,,
3333,http://dbpedia.org/resource/The_Killing_of_Sister_George,,
2761,http://dbpedia.org/resource/The_Iron_Giant,,
3654,http://dbpedia.org/resource/The_Guns_of_Navarone_%28film%29,,
939,http://dbpedia.org/resource/The_Reluctant_Debutante_%28film%29,,
2175,http://dbpedia.org/resource/D%C3%A9j%C3%A0_Vu_%281997_film%29,,
2617,http://dbpedia.org/resource/The_Mummy_%281999_film%29,,
1631,http://dbpedia.org/resource/The_Assignment_%281997_film%29,,
2295,http://dbpedia.org/resource/The_Impostors,,
11,http://dbpedia.org/resource/The_American_President,,
3153,http://dbpedia.org/resource/The_7th_Voyage_of_Sinbad,,
1415,http://dbpedia.org/resource/Thieves_%28film%29,,
3468,http://dbpedia.org/resource/The_Hustler_%28film%29,,
2216,http://dbpedia.org/resource/The_Skin_Game_%281931_film%29,,
2635,http://dbpedia.org/resource/The_Mummy%27s_Curse,,
753,http://dbpedia.org/resource/A_Month_by_the_Lake,,
1099,http://dbpedia.org/resource/A_Christmas_Carol_%281938_film%29,,
2731,http://dbpedia.org/resource/The_400_Blows,,
295,http://dbpedia.org/resource/A_Pyromaniac%27s_Love_Story,,
60,http://dbpedia.org/resource/The_Indian_in_the_Cupboard_%28film%29,,
2546,http://dbpedia.org/resource/The_Deep_End_of_the_Ocean_%28film%29,,
2950,http://dbpedia.org/resource/The_Blue_Lagoon_%281980_film%29,,
2961,http://dbpedia.org/resource/The_Story_of_Us,,
3845,http://dbpedia.org/resource/And_God_Created_Woman_%281956_film%29,,
2427,http://dbpedia.org/resource/The_Thin_Red_Line_%281998_film%29,,
972,http://dbpedia.org/resource/The_Last_Time_I_Saw_Paris,,
294,http://dbpedia.org/resource/The_Perez_Family,,
2081,http://dbpedia.org/resource/The_Little_Mermaid_%281989_film%29,,
3944,http://dbpedia.org/resource/Bootmen,,
213,http://dbpedia.org/resource/Burnt_by_the_Sun,,
2150,http://dbpedia.org/resource/The_Gods_Must_Be_Crazy,,
3484,http://dbpedia.org/resource/The_Skulls_%28film%29,,
2307,http://dbpedia.org/resource/One_Tough_Cop,,
1413,http://dbpedia.org/resource/The_Whole_Wide_World,,
3586,http://dbpedia.org/resource/The_Idolmaker,,
1860,http://dbpedia.org/resource/Character_%281997_film%29,,
2024,http://dbpedia.org/resource/The_Rapture_%28film%29,,
117,http://dbpedia.org/resource/The_Young_Poisoner%27s_Handbook,,
3001,http://dbpedia.org/resource/The_Suburbans,,
2109,http://dbpedia.org/resource/The_Jerk,,
29,http://dbpedia.org/resource/The_City_of_Lost_Children,,
2016,http://dbpedia.org/resource/The_Apple_Dumpling_Gang_Rides_Again,,
2045,http://dbpedia.org/resource/A_Far_Off_Place,,
3270,http://dbpedia.org/resource/The_Cutting_Edge,,
1150,http://dbpedia.org/resource/The_Return_of_Martin_Guerre,,
2467,http://dbpedia.org/resource/The_Name_of_the_Rose_%28film%29,,
2421,http://dbpedia.org/resource/The_Karate_Kid,_Part_II,
2823,http://dbpedia.org/resource/The_Spiders_%28film%29,,
741,http://dbpedia.org/resource/Ghost_in_the_Shell_%28film%29,,
3311,http://dbpedia.org/resource/The_Man_from_Laramie,,
3533,http://dbpedia.org/resource/An_Actor%27s_Revenge,,
3126,http://dbpedia.org/resource/The_End_of_the_Affair_%281955_film%29,,
2969,http://dbpedia.org/resource/A_Man_and_a_Woman,,
2874,http://dbpedia.org/resource/The_Pajama_Game_%28film%29,,
757,http://dbpedia.org/resource/Ashes_of_Time,,
469,http://dbpedia.org/resource/The_House_of_the_Spirits_%28film%29,,
3306,http://dbpedia.org/resource/The_Circus_%28film%29,,
2238,http://dbpedia.org/resource/Seven_Beauties,,
2781,http://dbpedia.org/resource/The_Tingler,,
1629,http://dbpedia.org/resource/The_MatchMaker_%281997_film%29,,
2426,http://dbpedia.org/resource/The_Theory_of_Flight,,
2226,http://dbpedia.org/resource/The_Ring_%281927_film%29,,
3938,http://dbpedia.org/resource/The_Slumber_Party_Massacre,,
1801,http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_%281998_film%29,,
2508,http://dbpedia.org/resource/The_Breaks_%28film%29,,
882,http://dbpedia.org/resource/The_Trigger_Effect,,
1329,http://dbpedia.org/resource/Blood_for_Dracula,,
3507,http://dbpedia.org/resource/The_Odd_Couple_%28film%29,,
966,http://dbpedia.org/resource/A_Walk_in_the_Sun,,
3653,http://dbpedia.org/resource/The_Endless_Summer,,
3678,http://dbpedia.org/resource/The_Man_with_the_Golden_Arm,,
3832,http://dbpedia.org/resource/Black_Sabbath_%28film%29,,
3320,http://dbpedia.org/resource/Mifune%27s_Last_Song,,
3207,http://dbpedia.org/resource/The_Snows_of_Kilimanjaro_%281952_film%29,,
363,http://dbpedia.org/resource/The_Wonderful,_Horrible_Life_of_Leni_Riefenstahl,
1484,http://dbpedia.org/resource/The_Daytrippers,,
679,http://dbpedia.org/resource/The_Run_of_the_Country,,
2695,http://dbpedia.org/resource/The_Boys_Club,,
2162,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,,
3517,http://dbpedia.org/resource/The_Bells_%281926_film%29,,
603,http://dbpedia.org/resource/Bye_Bye_Love_%28film%29,,
1486,http://dbpedia.org/resource/The_Quiet_Room,,
2629,http://dbpedia.org/resource/The_Love_Letter_%281999_film%29,,
2673,http://dbpedia.org/resource/Eternity_and_a_Day,,
963,http://dbpedia.org/resource/The_Inspector_General_%28film%29,,
199,http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg,,
2557,http://dbpedia.org/resource/I_Stand_Alone_%28film%29,,
3144,http://dbpedia.org/resource/The_Glass_Bottom_Boat,,
823,http://dbpedia.org/resource/La_Collectionneuse,,
3612,http://dbpedia.org/resource/The_Slipper_and_the_Rose,,
1369,http://dbpedia.org/resource/I_Can%27t_Sleep_%28film%29,,
2451,http://dbpedia.org/resource/The_Gate_%28film%29,,
3756,http://dbpedia.org/resource/The_Golden_Bowl_%28film%29,,
3003,http://dbpedia.org/resource/Train_of_Life,,
3670,http://dbpedia.org/resource/The_Story_of_G.I._Joe,,
2111,http://dbpedia.org/resource/The_Man_with_Two_Brains,,
2593,http://dbpedia.org/resource/The_Monster_%281994_film%29,,
670,http://dbpedia.org/resource/The_World_of_Apu,,
3134,http://dbpedia.org/resource/Grand_Illusion_%28film%29,,
3223,http://dbpedia.org/resource/A_Zed_&_Two_Noughts,,
2924,http://dbpedia.org/resource/Story_of_Drunken_Master,,
2618,http://dbpedia.org/resource/The_Castle_%28film%29,,
3746,http://dbpedia.org/resource/Butterfly_%282000_film%29,,
3209,http://dbpedia.org/resource/The_Loves_of_Carmen,,
620,http://dbpedia.org/resource/Scream_of_Stone,,
264,http://dbpedia.org/resource/L%27Enfer_%281994_film%29,,
2357,http://dbpedia.org/resource/Central_Station_%28film%29,,
58,http://dbpedia.org/resource/Il_Postino,,
1572,http://dbpedia.org/resource/Contempt_%28film%29,,
864,http://dbpedia.org/resource/The_Wife_%28film%29,,
880,http://dbpedia.org/resource/The_Island_of_Dr._Moreau_%281996_film%29,,
2313,http://dbpedia.org/resource/The_Elephant_Man_%28film%29,,
830,http://dbpedia.org/resource/The_First_Wives_Club,,
2863,http://dbpedia.org/resource/A_Hard_Day%27s_Night_%28film%29,,
3308,http://dbpedia.org/resource/The_Flamingo_Kid,,
1226,http://dbpedia.org/resource/The_Quiet_Man,,
1113,http://dbpedia.org/resource/The_Associate,,
3940,http://dbpedia.org/resource/Slumber_Party_Massacre_III,,
1669,http://dbpedia.org/resource/The_Tango_Lesson,,
2747,http://dbpedia.org/resource/The_Little_Shop_of_Horrors,,
2674,http://dbpedia.org/resource/The_Loss_of_Sexual_Innocence,,
2983,http://dbpedia.org/resource/The_Ipcress_File_%28film%29,,
3935,http://dbpedia.org/resource/Cronos_%28film%29,,
3428,http://dbpedia.org/resource/The_Champ_%281979_film%29,,
385,http://dbpedia.org/resource/A_Man_of_No_Importance_%28film%29,,
584,http://dbpedia.org/resource/I_Don%27t_Want_to_Talk_About_It_%28film%29,,
2690,http://dbpedia.org/resource/An_Ideal_Husband_%281999_film%29,,
2609,http://dbpedia.org/resource/The_King_of_Masks,,
197,http://dbpedia.org/resource/The_Stars_Fell_on_Henrietta,,
708,http://dbpedia.org/resource/The_Truth_About_Cats_&_Dogs,,
1111,http://dbpedia.org/resource/Microcosmos,,
782,http://dbpedia.org/resource/The_Fan_%281996_film%29,,
251,http://dbpedia.org/resource/The_Hunted_%281995_film%29,,
2310,http://dbpedia.org/resource/The_Mighty,,
336,http://dbpedia.org/resource/The_Walking_Dead_%281995_film%29,,
3864,http://dbpedia.org/resource/Godzilla_2000,,
1079,http://dbpedia.org/resource/A_Fish_Called_Wanda,,
2317,http://dbpedia.org/resource/The_Alarmist_%28film%29,,
3589,http://dbpedia.org/resource/Kill,_Baby,_Kill
1082,http://dbpedia.org/resource/The_Candidate_%281972_film%29,,
1728,http://dbpedia.org/resource/The_Winter_Guest,,
2784,http://dbpedia.org/resource/The_Masque_of_the_Red_Death_%28film%29,,
2347,http://dbpedia.org/resource/The_Pope_of_Greenwich_Village,,
2911,http://dbpedia.org/resource/The_Grandfather_%281998_film%29,,
3325,http://dbpedia.org/resource/The_Next_Best_Thing,,
2625,http://dbpedia.org/resource/Black_Mask_%28film%29,,
1827,http://dbpedia.org/resource/The_Big_One_%28film%29,,
2714,http://dbpedia.org/resource/The_Wood,,
1689,http://dbpedia.org/resource/The_Man_Who_Knew_Too_Little,,
2630,http://dbpedia.org/resource/Besieged_%28film%29,,
2182,http://dbpedia.org/resource/The_Wrong_Man,,
3456,http://dbpedia.org/resource/The_Color_of_Paradise,,
2801,http://dbpedia.org/resource/Oscar_and_Lucinda_%28film%29,,
2136,http://dbpedia.org/resource/The_Nutty_Professor,,
3539,http://dbpedia.org/resource/The_Filth_and_the_Fury,,
2622,http://dbpedia.org/resource/A_Midsummer_Night%27s_Dream_%281999_film%29,,
3183,http://dbpedia.org/resource/The_Third_Miracle,,
3046,http://dbpedia.org/resource/The_Incredibly_True_Adventure_of_Two_Girls_in_Love,,
317,http://dbpedia.org/resource/The_Santa_Clause,,
239,http://dbpedia.org/resource/A_Goofy_Movie,,
965,http://dbpedia.org/resource/The_39_Steps_%281935_film%29,,
1625,http://dbpedia.org/resource/The_Game_%28film%29,,
119,http://dbpedia.org/resource/Steal_Big_Steal_Little,,
3523,http://dbpedia.org/resource/Taffin,,
3329,http://dbpedia.org/resource/The_Year_My_Voice_Broke,,
192,http://dbpedia.org/resource/The_Show_%281995_film%29,,
3488,http://dbpedia.org/resource/The_Hideous_Sun_Demon,,
2038,http://dbpedia.org/resource/The_Cat_from_Outer_Space,,
2452,http://dbpedia.org/resource/The_Gate_II:_Trespassers,,
2843,http://dbpedia.org/resource/Black_Cat,_White_Cat,
217,http://dbpedia.org/resource/The_Babysitter,,
558,http://dbpedia.org/resource/The_Pagemaster,,
1814,http://dbpedia.org/resource/A_Price_Above_Rubies,,
447,http://dbpedia.org/resource/The_Favor,,
745,http://dbpedia.org/resource/A_Close_Shave,,
3895,http://dbpedia.org/resource/The_Watcher_%28film%29,,
3874,http://dbpedia.org/resource/A_Couch_in_New_York,,
2124,http://dbpedia.org/resource/The_Addams_Family_%28film%29,,
2749,http://dbpedia.org/resource/The_Morning_After_%281986_film%29,,
1076,http://dbpedia.org/resource/The_Innocents_%28film%29,,
3150,http://dbpedia.org/resource/The_War_Zone,,
1295,http://dbpedia.org/resource/The_Unbearable_Lightness_of_Being_%28film%29,,
1161,http://dbpedia.org/resource/The_Tin_Drum_%28film%29,,
3350,http://dbpedia.org/resource/A_Raisin_in_the_Sun_%28film%29,,
3447,http://dbpedia.org/resource/The_Good_Earth_%28film%29,,
1117,http://dbpedia.org/resource/The_Eighth_Day_%28film%29,,
3280,http://dbpedia.org/resource/The_Baby_%28film%29,,
3896,http://dbpedia.org/resource/The_Way_of_the_Gun,,
725,http://dbpedia.org/resource/The_Great_White_Hype,,
1016,http://dbpedia.org/resource/The_Shaggy_Dog_%281959_film%29,,
389,http://dbpedia.org/resource/Colonel_Chabert_%281994_film%29,,
495,http://dbpedia.org/resource/In_the_Realm_of_the_Senses,,
414,http://dbpedia.org/resource/The_Air_Up_There,,
627,http://dbpedia.org/resource/The_Last_Supper_%281995_film%29,,
2375,http://dbpedia.org/resource/The_Money_Pit,,
1065,http://dbpedia.org/resource/The_Woman_in_Question,,
3931,http://dbpedia.org/resource/The_Giant_Gila_Monster,,
2147,http://dbpedia.org/resource/The_Clan_of_the_Cave_Bear_%28film%29,,
1567,http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide,,
166,http://dbpedia.org/resource/The_Doom_Generation,,
387,http://dbpedia.org/resource/A_Low_Down_Dirty_Shame,,
2244,http://dbpedia.org/resource/The_Allnighter_%28film%29,,
531,http://dbpedia.org/resource/The_Secret_Garden_%281993_film%29,,
581,http://dbpedia.org/resource/The_Celluloid_Closet,,
1628,http://dbpedia.org/resource/The_Locusts_%28film%29,,
1624,http://dbpedia.org/resource/A_Thousand_Acres_%28film%29,,
2044,http://dbpedia.org/resource/The_Devil_and_Max_Devlin,,
3800,http://dbpedia.org/resource/Criminal_Lovers,,
2830,http://dbpedia.org/resource/Cabaret_Balkan,,
2853,http://dbpedia.org/resource/Solemn_Communion,,
2975,http://dbpedia.org/resource/The_Best_Man_%281999_film%29,,
200,http://dbpedia.org/resource/The_Tie_That_Binds_%281995_film%29,,
3332,http://dbpedia.org/resource/The_Legend_of_Lobo,,
3929,http://dbpedia.org/resource/The_Bank_Dick,,
617,http://dbpedia.org/resource/The_Flower_of_My_Secret,,
792,http://dbpedia.org/resource/A_Hungarian_Fairy_Tale,,
1834,http://dbpedia.org/resource/The_Spanish_Prisoner,,
2672,http://dbpedia.org/resource/The_Thirteenth_Floor,,
1004,http://dbpedia.org/resource/The_Glimmer_Man,,
3822,http://dbpedia.org/resource/The_Girl_on_the_Bridge,,
3887,http://dbpedia.org/resource/Went_to_Coney_Island_on_a_Mission_from_God..._Be_Back_by_Five,,
202,http://dbpedia.org/resource/Total_Eclipse_%28film%29,,
2928,http://dbpedia.org/resource/The_Razor%27s_Edge_%281984_film%29,,
3382,http://dbpedia.org/resource/Song_of_Freedom,,
2504,http://dbpedia.org/resource/200_Cigarettes,,
3184,http://dbpedia.org/resource/Montana_%28film%29,,
3063,http://dbpedia.org/resource/Poison_Ivy_%28film%29,,
1047,http://dbpedia.org/resource/The_Long_Kiss_Goodnight,,
2364,http://dbpedia.org/resource/The_Return_of_Godzilla,,
2354,http://dbpedia.org/resource/The_Rugrats_Movie,,
1938,http://dbpedia.org/resource/The_Lost_Weekend_%28film%29,,
2633,http://dbpedia.org/resource/The_Mummy_%281932_film%29,,
3590,http://dbpedia.org/resource/The_Lords_of_Flatbush,,
3487,http://dbpedia.org/resource/El_Dorado_%281966_film%29,,
3742,http://dbpedia.org/resource/The_Battleship_Potemkin,,
2780,http://dbpedia.org/resource/The_Raven_%281963_film%29,,
1237,http://dbpedia.org/resource/The_Seventh_Seal,,
3095,http://dbpedia.org/resource/The_Grapes_of_Wrath_%28film%29,,
303,http://dbpedia.org/resource/The_Quick_and_the_Dead_%281995_film%29,,
2300,http://dbpedia.org/resource/The_Producers_%281968_film%29,,
2966,http://dbpedia.org/resource/The_Straight_Story,,
3738,http://dbpedia.org/resource/The_Sugarland_Express,,
2005,http://dbpedia.org/resource/The_Goonies,,
3932,http://dbpedia.org/resource/The_Invisible_Man_%28film%29,,
3905,http://dbpedia.org/resource/The_Specials_%28film%29,,
1363,http://dbpedia.org/resource/The_Preacher%27s_Wife,,
917,http://dbpedia.org/resource/The_Little_Princess_%281939_film%29,,
1694,http://dbpedia.org/resource/The_Apostle,,
2662,http://dbpedia.org/resource/The_War_of_the_Worlds_%281953_film%29,,
940,http://dbpedia.org/resource/The_Adventures_of_Robin_Hood_%28film%29,,
1093,http://dbpedia.org/resource/The_Doors_%28film%29,,
353,http://dbpedia.org/resource/The_Crow_%28film%29,,
1949,http://dbpedia.org/resource/A_Man_for_All_Seasons_%281966_film%29,,
2804,http://dbpedia.org/resource/A_Christmas_Story,,
1727,http://dbpedia.org/resource/The_Horse_Whisperer,,
1007,http://dbpedia.org/resource/The_Apple_Dumpling_Gang_%28film%29,,
3503,http://dbpedia.org/resource/Solaris_%281972_film%29,,
191,http://dbpedia.org/resource/The_Scarlet_Letter_%281995_film%29,,
3148,http://dbpedia.org/resource/The_Cider_House_Rules_%28film%29,,
1970,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_3:_Dream_Warriors,,
1971,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_4:_The_Dream_Master,,
3640,http://dbpedia.org/resource/A_King_in_New_York,,
362,http://dbpedia.org/resource/Rudyard_Kipling%27s_The_Jungle_Book,,
1672,http://dbpedia.org/resource/The_Rainmaker_%281997_film%29,,
2548,http://dbpedia.org/resource/The_Rage:_Carrie_2,,
509,http://dbpedia.org/resource/The_Piano,,
1953,http://dbpedia.org/resource/The_French_Connection_%28film%29,,
2351,http://dbpedia.org/resource/Nights_of_Cabiria,,
1210,http://dbpedia.org/resource/Star_Wars_Episode_VI:_Return_of_the_Jedi,,
927,http://dbpedia.org/resource/The_Women_%281939_film%29,,
805,http://dbpedia.org/resource/A_Time_to_Kill_%28film%29,,
2542,http://dbpedia.org/resource/Lock,_Stock_and_Two_Smoking_Barrels,
3200,http://dbpedia.org/resource/The_Last_Detail,,
2090,http://dbpedia.org/resource/The_Rescuers,,
3933,http://dbpedia.org/resource/The_Killer_Shrews,,
491,http://dbpedia.org/resource/The_Man_Without_a_Face,,
1267,http://dbpedia.org/resource/The_Manchurian_Candidate_%281962_film%29,,
2363,http://dbpedia.org/resource/Godzilla_%281954_film%29,,
913,http://dbpedia.org/resource/The_Maltese_Falcon_%281941_film%29,,
1939,http://dbpedia.org/resource/The_Best_Years_of_Our_Lives,,
3635,http://dbpedia.org/resource/The_Spy_Who_Loved_Me_%28film%29,,
2614,http://dbpedia.org/resource/Chopping_Mall,,
2116,http://dbpedia.org/resource/The_Lord_of_the_Rings_%281978_film%29,,
1527,http://dbpedia.org/resource/The_Fifth_Element,,
3032,http://dbpedia.org/resource/The_Omega_Man,,
1249,http://dbpedia.org/resource/Nikita_%28film%29,,
2288,http://dbpedia.org/resource/The_Thing_%281982_film%29,,
1635,http://dbpedia.org/resource/The_Ice_Storm_%28film%29,,
1114,http://dbpedia.org/resource/The_Funeral_%281996_film%29,,
1127,http://dbpedia.org/resource/The_Abyss,,
2142,http://dbpedia.org/resource/An_American_Tail:_Fievel_Goes_West,,
1450,http://dbpedia.org/resource/Prisoner_of_the_Mountains,,
2657,http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show,,
126,http://dbpedia.org/resource/The_NeverEnding_Story_III,,
148,http://dbpedia.org/resource/An_Awfully_Big_Adventure,,
350,http://dbpedia.org/resource/The_Client_%28film%29,,
2077,http://dbpedia.org/resource/The_Journey_of_Natty_Gann,,
1211,http://dbpedia.org/resource/Wings_of_Desire,,
2441,http://dbpedia.org/resource/The_Hi-Lo_Country,,
1999,http://dbpedia.org/resource/The_Exorcist_III,,
1488,http://dbpedia.org/resource/The_Devil%27s_Own,,
2745,http://dbpedia.org/resource/The_Mission_%281986_film%29,,
3753,http://dbpedia.org/resource/The_Patriot_%282000_film%29,,
1732,http://dbpedia.org/resource/The_Big_Lebowski,,
3038,http://dbpedia.org/resource/A_Face_in_the_Crowd_%28film%29,,
2826,http://dbpedia.org/resource/The_13th_Warrior,,
3301,http://dbpedia.org/resource/The_Whole_Nine_Yards_%28film%29,,
340,http://dbpedia.org/resource/The_War_%28film%29,,
3816,http://dbpedia.org/resource/The_Official_Story,,
1253,http://dbpedia.org/resource/The_Day_the_Earth_Stood_Still,,
1234,http://dbpedia.org/resource/The_Sting,,
2660,http://dbpedia.org/resource/The_Thing_from_Another_World,,
3550,http://dbpedia.org/resource/The_Hunger_%281983_film%29,,
2453,http://dbpedia.org/resource/The_Boy_Who_Could_Fly,,
900,http://dbpedia.org/resource/An_American_in_Paris_%28film%29,,
1777,http://dbpedia.org/resource/The_Wedding_Singer,,
1148,http://dbpedia.org/resource/The_Wrong_Trousers,,
969,http://dbpedia.org/resource/The_African_Queen_%28film%29,,
3244,http://dbpedia.org/resource/The_Goodbye_Girl,,
943,http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir,,
1231,http://dbpedia.org/resource/The_Right_Stuff_%28film%29,,
767,http://dbpedia.org/resource/The_Grass_Harp_%28film%29,,
1197,http://dbpedia.org/resource/The_Princess_Bride_%28film%29,,
818,http://dbpedia.org/resource/A_Very_Brady_Sequel,,
2058,http://dbpedia.org/resource/The_Negotiator,,
2710,http://dbpedia.org/resource/The_Blair_Witch_Project,,
3368,http://dbpedia.org/resource/The_Big_Country,,
454,http://dbpedia.org/resource/The_Firm_%281993_film%29,,
3068,http://dbpedia.org/resource/The_Verdict,,
3147,http://dbpedia.org/resource/The_Green_Mile_%28film%29,,
3152,http://dbpedia.org/resource/The_Last_Picture_Show,,
551,http://dbpedia.org/resource/The_Nightmare_Before_Christmas,,
2049,http://dbpedia.org/resource/The_Happiest_Millionaire,,
1281,http://dbpedia.org/resource/The_Great_Dictator,,
1254,http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_%28film%29,,
1548,http://dbpedia.org/resource/The_War_at_Home_%28film%29,,
1337,http://dbpedia.org/resource/The_Body_Snatcher_%28film%29,,
2460,http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_2,,
3884,http://dbpedia.org/resource/The_Crew_%282000_film%29,,
2420,http://dbpedia.org/resource/The_Karate_Kid,,
3754,http://dbpedia.org/resource/The_Adventures_of_Rocky_and_Bullwinkle,,
2171,http://dbpedia.org/resource/Next_Stop_Wonderland,,
2829,http://dbpedia.org/resource/The_Muse_%28film%29,,
2268,http://dbpedia.org/resource/A_Few_Good_Men,,
1274,http://dbpedia.org/resource/Akira_%28film%29,,
1320,http://dbpedia.org/resource/Alien_3,,
2803,http://dbpedia.org/resource/The_Pelican_Brief_%28film%29,,
2652,http://dbpedia.org/resource/The_Curse_of_Frankenstein,,
2346,http://dbpedia.org/resource/The_Stepford_Wives_%281975_film%29,,
3868,http://dbpedia.org/resource/The_Naked_Gun:_From_the_Files_of_Police_Squad%21,,
3194,http://dbpedia.org/resource/The_Way_We_Were,,
2739,http://dbpedia.org/resource/The_Color_Purple_%28film%29,,
3620,http://dbpedia.org/resource/The_Myth_of_Fingerprints,,
152,http://dbpedia.org/resource/The_Addiction,,
1240,http://dbpedia.org/resource/The_Terminator,,
2141,http://dbpedia.org/resource/An_American_Tail,,
3755,http://dbpedia.org/resource/The_Perfect_Storm_%28film%29,,
511,http://dbpedia.org/resource/The_Program,,
1353,http://dbpedia.org/resource/The_Mirror_Has_Two_Faces,,
3060,http://dbpedia.org/resource/The_Commitments_%28film%29,,
748,http://dbpedia.org/resource/The_Arrival_%28film%29,,
1206,http://dbpedia.org/resource/A_Clockwork_Orange_%28film%29,,
3564,http://dbpedia.org/resource/The_Flintstones_in_Viva_Rock_Vegas,,
1083,http://dbpedia.org/resource/The_Great_Race,,
345,http://dbpedia.org/resource/The_Adventures_of_Priscilla,_Queen_of_the_Desert,
2937,http://dbpedia.org/resource/The_Palm_Beach_Story,,
2023,http://dbpedia.org/resource/The_Godfather_Part_III,,
1962,http://dbpedia.org/resource/Driving_Miss_Daisy,,
1263,http://dbpedia.org/resource/The_Deer_Hunter,,
1212,http://dbpedia.org/resource/The_Third_Man,,
367,http://dbpedia.org/resource/The_Mask_%28film%29,,
